---,LBS_ID,Name,PosRot,PosX,PosY,PosZ,Content,Zone,Race,Face,Head,Body,Hands,Legs,Feet,Main,Sub,Range,IsVisible
17134046_Scarred_Shark,17134046,"Scarred Shark","180","-233.989","-2.000","67.638","WOTG","Bastok_Markets_S","Galka","Galka_F3B","Galka_Head_Default","Galka_Body_Iron_Musketeers_Cuirass","Galka_Hands_Iron_Musketeers_Gauntlets","Galka_Legs_Iron_Musketeers_Cuisses","Galka_Feet_Iron_Musketeers_Sabatons","","","","True"
17134049_Clemens,17134049,"Clemens","162","-183.019","1.999","-139.104","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F2A","Hume_Male_Head_Default","Hume_Male_Body_Breastplate","Hume_Male_Hands_Gauntlets","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Plate_Leggings","","","","True"
17134051_Kasper,17134051,"Kasper","49","-254.574","-11.999","-56.656","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F7B","Hume_Male_Head_Default","Hume_Male_Body_Chainmail","Hume_Male_Hands_Chain_Mittens","Hume_Male_Legs_Chain_Hose","Hume_Male_Feet_Greaves","","","","True"
17134052_Eleonore,17134052,"Eleonore","192","-194.625","-5.999","-113.804","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F3A","Hume_Female_Head_Default","Hume_Female_Body_Doublet","Hume_Female_Hands_Gloves","Hume_Female_Legs_Brais","Hume_Female_Feet_Gaiters","","","","True"
17134053_Paul,17134053,"Paul","102","-192.880","-3.999","53.083","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F3A","Hume_Male_Head_Default","Hume_Male_Body_Chainmail","Hume_Male_Hands_Chain_Mittens","Hume_Male_Legs_Chain_Hose","Hume_Male_Feet_Greaves","","","","True"
17134054_Benjamin,17134054,"Benjamin","60","-272.102","-9.999","-102.437","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F6A","Hume_Male_Head_Default","Hume_Male_Body_Breastplate","Hume_Male_Hands_Gauntlets","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Plate_Leggings","","","","True"
17134055_Rolf,17134055,"Rolf","0","-257.130","-1.000","55.080","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F4A","Hume_Male_Head_Default","Hume_Male_Body_Tiger_Jerkin","Hume_Male_Hands_Tiger_Gloves","Hume_Male_Legs_Tiger_Trousers","Hume_Male_Feet_Tiger_Ledelsens","","","","True"
17134056_Magdalena,17134056,"Magdalena","67","-281.566","-11.999","-41.420","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F7A","Hume_Female_Head_Default","Hume_Female_Body_Darksteel_Cuirass","Hume_Female_Hands_Darksteel_Gauntlets","Hume_Female_Legs_Darksteel_Cuisses","Hume_Female_Feet_Dst_Sabatons","","","","True"
17134057_Christoph,17134057,"Christoph","225","-205.982","-9.999","-19.203","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F8A","Hume_Male_Head_Default","Hume_Male_Body_Gavial_Mail","Hume_Male_Hands_Gavial_Finger_Gauntlets","Hume_Male_Legs_Gavial_Cuisses","Hume_Male_Feet_Gavial_Greaves","","","","True"
17134058_Dunbaff,17134058,"Dunbaff","189","-115.160","-4.000","-136.985","WOTG","Bastok_Markets_S","Galka","Galka_F1A","Galka_Head_Default","Galka_Body_Wool_Robe","Galka_Hands_Wool_Cuffs","Galka_Legs_Wool_Slops","Galka_Feet_Chestnut_Sabots","","","","True"
17134059_Rusted_Musket,17134059,"Rusted Musket","78","-211.006","0.000","95.754","WOTG","Bastok_Markets_S","Galka","Galka_F2B","Galka_Head_Default","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17134060_Laurentia,17134060,"Laurentia","248","-360.444","-10.045","-160.770","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F2B","Hume_Female_Head_Default","Hume_Female_Body_Chainmail","Hume_Female_Hands_Chain_Mittens","Hume_Female_Legs_Chain_Hose","Hume_Female_Feet_Greaves","","","","True"
17134074_Red_Canyon,17134074,"Red Canyon","77","-229.454","0.000","94.715","WOTG","Bastok_Markets_S","Galka","Galka_F5A","Galka_Head_Iron_Mask","Galka_Body_Breastplate","Galka_Hands_Darksteel_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17134082_Weldon,17134082,"Weldon","54","-191.575","-8.000","36.688","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F2B","Hume_Male_Head_Centurions_Visor","Hume_Male_Body_Breastplate","Hume_Male_Hands_Default","Hume_Male_Legs_Brais","Hume_Male_Feet_Centurions_Greaves","","","","True"
17134083_Karlotte,17134083,"Karlotte","1","-191.646","-8.000","-36.349","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F1B","Hume_Female_Head_Centurions_Visor","Hume_Female_Body_Breastplate","Hume_Female_Hands_Default","Hume_Female_Legs_Brais","Hume_Female_Feet_Centurions_Greaves","","","","True"
17134084_Isabella,17134084,"Isabella","0","-325.520","-12.600","-78.813","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F7B","Hume_Female_Head_Centurions_Visor","Hume_Female_Body_Mythril_Breastplate","Hume_Female_Hands_Mythril_Gauntlets","Hume_Female_Legs_Mythril_Cuisses","Hume_Female_Feet_Mythril_Leggings","","","","True"
17134085_OPSDebug,17134085,"OPS-Debug","255","-326.702","-12.601","-51.150","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F6B","Hume_Male_Head_Centurions_Visor","Hume_Male_Body_Mythril_Breastplate","Hume_Male_Hands_Mythril_Gauntlets","Hume_Male_Legs_Mythril_Cuisses","Hume_Male_Feet_Mythril_Leggings","","","","True"
17134086_Hieronymus,17134086,"Hieronymus","255","-325.702","-12.601","-51.150","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F6B","Hume_Male_Head_Centurions_Visor","Hume_Male_Body_Mythril_Breastplate","Hume_Male_Hands_Mythril_Gauntlets","Hume_Male_Legs_Mythril_Cuisses","Hume_Male_Feet_Mythril_Leggings","","","","True"
17134087_Quartermaster,17134087,"Quartermaster","64","-218.000","-6.000","-104.000","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F1A","Hume_Female_Head_Traders_Chapeau","Hume_Female_Body_Crow_Jupon","Hume_Female_Hands_Crow_Bracers","Hume_Female_Legs_Crow_Hose","Hume_Female_Feet_Crow_Gaiters","","","","True"
17134089_Adjutant,17134089,"Adjutant","5","-122.518","-4.000","-83.980","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Traders_Chapeau","Hume_Male_Body_Crow_Jupon","Hume_Male_Hands_Crow_Bracers","Hume_Male_Legs_Crow_Hose","Hume_Male_Feet_Crow_Gaiters","","","","True"
17134090_Aurelius,17134090,"Aurelius","1","-325.725","-12.601","-48.945","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F4A","Hume_Male_Head_Centurions_Visor","Hume_Male_Body_Mythril_Breastplate","Hume_Male_Hands_Mythril_Gauntlets","Hume_Male_Legs_Mythril_Cuisses","Hume_Male_Feet_Mythril_Leggings","","","","True"
17134091_GomiHiroi,17134091,"Gomi-Hiroi","47","-38.288","-3.018","-49.749","WOTG","Bastok_Markets_S","Tarutaru","Tarutaru_Female_F8A","Tarutaru_Head_Shaded_Specs","Tarutaru_Body_Vagabonds_Tunica","Tarutaru_Hands_Vagabonds_Gloves","Tarutaru_Legs_Tarutaru_Trunks","Tarutaru_Legs_Invisible","","","","True"
17134107_Fridolin,17134107,"Fridolin","252","-321.519","-12.601","-74.377","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F1A","Hume_Male_Head_Sallet","Hume_Male_Body_Breastplate","Hume_Male_Hands_Darksteel_Gauntlets","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Bronze_Leggings","","","","True"
17134108_Melina,17134108,"Melina","126","-210.667","0.000","75.819","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F1A","Hume_Female_Head_Headgear","Hume_Female_Body_Bone_Harness","Hume_Female_Hands_Linen_Mitts","Hume_Female_Legs_Brais","Hume_Female_Feet_Battle_Boots","","","","True"
17134110_Minna,17134110,"Minna","189","-182.945","-7.999","27.286","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F7A","Hume_Female_Head_Traders_Chapeau","Hume_Female_Body_Crow_Jupon","Hume_Female_Hands_Crow_Bracers","Hume_Female_Legs_Crow_Hose","Hume_Female_Feet_Leather_Highboots","","","","True"
17134111_Annabelle,17134111,"Annabelle","126","-294.363","-11.999","-72.077","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F7A","Hume_Female_Head_Alumine_Salade","Hume_Female_Body_Nobles_Tunic","Hume_Female_Hands_Alumine_Moufles","Hume_Female_Legs_Alumine_Brayettes","Hume_Female_Feet_Alumine_Solerets","","","","True"
17134118_Loussaire,17134118,"Loussaire","67","-248.677","-8.523","-125.734","WOTG","Bastok_Markets_S","Elvaan_Male","Elvaan_Male_F5A","Elvaan_Male_Head_Scholars_Mortarboard_SCH_AF1","Elvaan_Male_Body_Scholars_Gown_SCH_AF1","Elvaan_Male_Hands_Scholars_Bracers_SCH_AF1","Elvaan_Male_Legs_Scholars_Pants_SCH_AF1","Elvaan_Male_Feet_Scholars_Loafers_SCH_AF1","","","","True"
17134130_Millard_IM,17134130,"Millard, I.M.","254","-249.871","0.000","81.427","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F1A","Hume_Male_Head_Traders_Chapeau","Hume_Male_Body_Crow_Jupon","Hume_Male_Hands_Crow_Bracers","Hume_Male_Legs_Crow_Hose","Hume_Male_Feet_Crow_Gaiters","","","","True"
17134152_Silke,17134152,"Silke","160","-44.000","-4.000","-134.000","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F2A","Hume_Female_Head_Scholars_Mortarboard_SCH_AF1","Hume_Female_Body_Scholars_Gown_SCH_AF1","Hume_Female_Hands_Scholars_Bracers_DNC_AF1","Hume_Female_Legs_Scholars_Pants_SCH_AF1","Hume_Female_Feet_Scholars_Loafers_SCH_AF1","","","","True"
17134153_Wahid,17134153,"Wahid","79","-141.761","-4.000","-86.367","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F7A","Hume_Male_Head_Default","Hume_Male_Body_Chocobo_Jack_Coat","Hume_Male_Hands_Chocobo_Gloves","Hume_Male_Legs_Shinobi_Hakama","Hume_Male_Feet_Solea","","","","True"
17134157_Mariette,17134157,"Mariette","173","-256.550","-11.999","-98.151","WOTG","Bastok_Markets_S","Hume_Female","Hume_Female_F5B","Hume_Female_Head_Fourth_Division_Haube","Hume_Female_Body_Fourth_Division_Brunne","Hume_Female_Hands_Lizard_Gloves","Hume_Female_Legs_Lizard_Trousers","Hume_Female_Feet_Lizard_Ledelsens","","","","True"
17134158_Roaring_Badger,17134158,"Roaring Badger","144","-171.465","-4.000","-108.184","WOTG","Bastok_Markets_S","Galka","Galka_F4A","Galka_Head_Fourth_Division_Haube","Galka_Body_Fourth_Division_Brunne","Galka_Hands_Leather_Gloves","Galka_Legs_Lizard_Trousers","Galka_Feet_Leather_Highboots","","","","True"
17134164_Jagaris,17134164,"Jagaris","204","-189.771","-8.000","24.151","WOTG","Bastok_Markets_S","Galka","Galka_F4A","Galka_Head_Default","Galka_Body_Shade_Harness","Galka_Hands_Leather_Gloves","Galka_Legs_Shade_Tights","Galka_Feet_Leather_Highboots","","","","True"
17134226_Gentle_Tiger,17134226,"Gentle Tiger","8","-203.932","-9.998","2.237","WOTG","Bastok_Markets_S","Galka","Galka_F2A","Galka_Head_Sallet","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17134242_Radford,17134242,"Radford","174","-205.303","-8.000","26.874","WOTG","Bastok_Markets_S","Hume_Male","Hume_Male_F7A","Hume_Male_Head_Default","Hume_Male_Body_War_Aketon","Hume_Male_Hands_War_Gloves","Hume_Male_Legs_War_Brais","Hume_Male_Feet_War_Boots","","","","True"
17134276_Atmacite_Refiner,17134276,"Atmacite Refiner","0","-249.000","-0.500","70.500","VOIDWATCH","Bastok_Markets_S","Galka","Galka_F4B","Galka_Head_Circlet","Galka_Body_Iron_Musketeers_Cuirass","Galka_Hands_Royal_Squires_Mufflers","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17134277_Voidwatch_Officer,17134277,"Voidwatch Officer","0","-249.000","-0.500","73.500","VOIDWATCH","Bastok_Markets_S","Hume_Female","Hume_Female_F7A","Hume_Female_Head_Circlet","Hume_Female_Body_Iron_Musketeers_Cuirass","Hume_Female_Hands_Royal_Squires_Mufflers","Hume_Female_Legs_Cuisses","Hume_Female_Feet_Plate_Leggings","","","","True"
17134278_Voidwatch_Purveyor,17134278,"Voidwatch Purveyor","64","-219.000","0.001","96.000","VOIDWATCH","Bastok_Markets_S","Hume_Male","Hume_Male_F1A","Hume_Male_Head_Traders_Chapeau","Hume_Male_Body_Crow_Jupon","Hume_Male_Hands_Crow_Bracers","Hume_Male_Legs_Crow_Hose","Hume_Male_Feet_Crow_Gaiters","","","","True"
17134283_Faltavie,17134283,"Faltavie","192","-220.000","-6.000","-92.000","WOTG","Bastok_Markets_S","Elvaan_Female","Elvaan_Female_F8B","Elvaan_Female_Head_Default","Elvaan_Female_Body_Elvaan_Bodice","Elvaan_Female_Hands_Default","Elvaan_Female_Legs_Scale_Cuisses","Elvaan_Female_Feet_Scale_Greaves","","","","True"
17138442_Infomation,17138442,"Infomation","223","71.500","0.398","-7.731","WOTG","North_Gustaberg_S","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Default","Hume_Male_Body_Default","Hume_Male_Hands_Default","Hume_Male_Legs_Default","Hume_Male_Feet_Default","","","","True"
17138443_Infomation2,17138443,"Infomation2","223","72.500","0.398","-7.731","WOTG","North_Gustaberg_S","Hume_Male","Hume_Male_F2B","Hume_Male_Head_Default","Hume_Male_Body_Default","Hume_Male_Hands_Default","Hume_Male_Legs_Default","Hume_Male_Feet_Default","","","","True"
17138458_Estineau_RK,17138458,"Estineau, R.K.","0","-549.335","39.597","65.836","WOTG","North_Gustaberg_S","Elvaan_Male","Elvaan_Male_F3B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Royal_Squires_Chainmail","Elvaan_Male_Hands_Kote","Elvaan_Male_Legs_Royal_Squires_Breeches","Elvaan_Male_Feet_Royal_Squires_Sollerets","","","","True"
17138459_Jagged_Onyx_LC,17138459,"Jagged Onyx, L.C.","0","-549.335","39.597","65.836","WOTG","North_Gustaberg_S","Galka","Galka_F3B","Galka_Head_Sallet","Galka_Body_Breastplate","Galka_Hands_Eisenhentzes","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17138460_Dhi_Emwaltih_MC,17138460,"Dhi Emwaltih, M.C.","0","-549.335","39.597","65.836","WOTG","North_Gustaberg_S","Mithra","Mithra_F3B","Mithra_Head_Eisenschaller","Mithra_Body_Igqira_Weskit","Mithra_Hands_Igqira_Manillas","Mithra_Legs_Bronze_Subligar","Mithra_Feet_Gaiters","","","","True"
17138465_Uriah_CA,17138465,"Uriah, C.A.","39","-396.483","40.471","-88.910","WOTG","North_Gustaberg_S","Hume_Male","Hume_Male_F3B","Hume_Male_Head_Alumine_Salade","Hume_Male_Body_Nobles_Tunic","Hume_Male_Hands_Alumine_Moufles","Hume_Male_Legs_Alumine_Brayettes","Hume_Male_Feet_Alumine_Solerets","","","","True"
17138472_Gebhardt,17138472,"Gebhardt","71","206.299","-20.826","669.125","WOTG","North_Gustaberg_S","Hume_Male","Hume_Male_F7A","Hume_Male_Head_Sallet","Hume_Male_Body_Breastplate","Hume_Male_Hands_Gauntlets","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Plate_Leggings","","","","True"
17138473_Roderich,17138473,"Roderich","40","-400.039","39.991","-90.445","WOTG","North_Gustaberg_S","Hume_Male","Hume_Male_F4A","Hume_Male_Head_Sallet","Hume_Male_Body_Breastplate","Hume_Male_Hands_Gauntlets","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Plate_Leggings","","","","True"
17138485_Solitary_Ant,17138485,"Solitary Ant","194","375.032","0.865","151.645","WOTG","North_Gustaberg_S","Galka","Galka_F6A","Galka_Head_Default","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17138523_Reinforcement,17138523,"Reinforcement","77","-545.983","40.941","69.273","WOTG","North_Gustaberg_S","Galka","Galka_F8B","Galka_Head_Eisenschaller","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17138524_Reinforcement,17138524,"Reinforcement","71","-547.439","39.987","70.326","WOTG","North_Gustaberg_S","Galka","Galka_F8B","Galka_Head_Eisenschaller","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17138570_Werei,17138570,"Werei","187","-245.235","-12.000","-84.413","WOTG","North_Gustaberg_S","Galka","Galka_F3A","Galka_Head_Default","Galka_Body_Kenpogi","Galka_Hands_Default","Galka_Legs_Linen_Slacks","Galka_Feet_Ash_Clogs","","","","True"
17142484_Infomation,17142484,"Infomation","0","294.775","-48.180","102.393","WOTG","Grauberg_S","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Default","Hume_Male_Body_Default","Hume_Male_Hands_Default","Hume_Male_Legs_Default","Hume_Male_Feet_Default","","","","True"
17142485_Infomation2,17142485,"Infomation2","0","294.775","-48.180","102.393","WOTG","Grauberg_S","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Default","Hume_Male_Body_Default","Hume_Male_Hands_Default","Hume_Male_Legs_Default","Hume_Male_Feet_Default","","","","True"
17142500_Ulaciont_RK,17142500,"Ulaciont, R.K.","128","308.185","-47.593","100.993","WOTG","Grauberg_S","Elvaan_Male","Elvaan_Male_F4A","Elvaan_Male_Head_Royal_Knights_Bascinet","Elvaan_Male_Body_Royal_Squires_Chainmail","Elvaan_Male_Hands_Gauntlets","Elvaan_Male_Legs_Royal_Squires_Breeches","Elvaan_Male_Feet_Plate_Leggings","","","","True"
17142501_Polished_Fang_LC,17142501,"Polished Fang, L.C.","128","308.185","-47.593","100.993","WOTG","Grauberg_S","Galka","Galka_F4A","Galka_Head_Eisenschaller","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Eisenschuhs","","","","True"
17142502_Myuhn_Rohli_MC,17142502,"Myuhn Rohli, M.C.","128","308.185","-47.593","100.993","WOTG","Grauberg_S","Mithra","Mithra_F4A","Mithra_Head_Eisenschaller","Mithra_Body_Igqira_Weskit","Mithra_Hands_Igqira_Manillas","Mithra_Legs_Bronze_Subligar","Mithra_Feet_Bronze_Leggings","","","","True"
17142507_Xenia_CA,17142507,"Xenia, C.A.","158","327.196","-36.178","-13.048","WOTG","Grauberg_S","Hume_Female","Hume_Female_F4A","Hume_Female_Head_Alumine_Salade","Hume_Female_Body_Nobles_Tunic","Hume_Female_Hands_Alumine_Moufles","Hume_Female_Legs_Alumine_Brayettes","Hume_Female_Feet_Alumine_Solerets","","","","True"
17142513_Emmerich,17142513,"Emmerich","63","-310.702","14.221","-526.532","WOTG","Grauberg_S","Hume_Male","Hume_Male_F2A","Hume_Male_Head_Default","Hume_Male_Body_Mythril_Breastplate","Hume_Male_Hands_Mythril_Gauntlets","Hume_Male_Legs_Mythril_Cuisses","Hume_Male_Feet_Mythril_Leggings","","","","True"
17142514_Vanja,17142514,"Vanja","127","-287.852","14.221","-525.023","WOTG","Grauberg_S","Hume_Male","Hume_Male_F3A","Hume_Male_Head_Default","Hume_Male_Body_Chainmail","Hume_Male_Hands_Chain_Mittens","Hume_Male_Legs_Chain_Hose","Hume_Male_Feet_Greaves","","","","True"
17142515_Childerich,17142515,"Childerich","122","-312.844","16.230","-514.973","WOTG","Grauberg_S","Hume_Male","Hume_Male_F1A","Hume_Male_Head_Default","Hume_Male_Body_Bone_Harness","Hume_Male_Hands_Bone_Mittens","Hume_Male_Legs_Bone_Subligar","Hume_Male_Feet_Bone_Leggings","","","","True"
17142530_Gate_Sentry,17142530,"Gate Sentry","0","794.885","70.700","752.419","WOTG","Grauberg_S","Galka","Galka_F5A","Galka_Head_Eisenschaller","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17146543_Infomation,17146543,"Infomation","223","71.500","0.398","-7.731","WOTG","Pashhow_Marshlands_S","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Default","Hume_Male_Body_Default","Hume_Male_Hands_Default","Hume_Male_Legs_Default","Hume_Male_Feet_Default","","","","True"
17146544_Infomation2,17146544,"Infomation2","223","72.500","0.398","-7.731","WOTG","Pashhow_Marshlands_S","Hume_Male","Hume_Male_F2B","Hume_Male_Head_Default","Hume_Male_Body_Default","Hume_Male_Hands_Default","Hume_Male_Legs_Default","Hume_Male_Feet_Default","","","","True"
17146559_Yuvalbaux_RK,17146559,"Yuvalbaux, R.K.","192","445.984","24.775","404.567","WOTG","Pashhow_Marshlands_S","Elvaan_Male","Elvaan_Male_F4B","Elvaan_Male_Head_Royal_Squires_Helm","Elvaan_Male_Body_Royal_Squires_Chainmail","Elvaan_Male_Hands_Royal_Squires_Mufflers","Elvaan_Male_Legs_Royal_Squires_Breeches","Elvaan_Male_Feet_Royal_Squires_Sollerets","","","","True"
17146560_Stray_Boar_LC,17146560,"Stray Boar, L.C.","192","445.984","24.775","404.567","WOTG","Pashhow_Marshlands_S","Galka","Galka_F4B","Galka_Head_Sallet","Galka_Body_Breastplate","Galka_Hands_Eisenhentzes","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17146561_Yhu_Lyehga_MC,17146561,"Yhu Lyehga, M.C.","192","445.984","24.775","404.567","WOTG","Pashhow_Marshlands_S","Mithra","Mithra_F4B","Mithra_Head_Headgear","Mithra_Body_Igqira_Weskit","Mithra_Hands_Gloves","Mithra_Legs_Bronze_Subligar","Mithra_Feet_Gaiters","","","","True"
17146566_Barnett_CA,17146566,"Barnett, C.A.","199","495.852","24.541","644.647","WOTG","Pashhow_Marshlands_S","Hume_Male","Hume_Male_F4B","Hume_Male_Head_Alumine_Salade","Hume_Male_Body_Nobles_Tunic","Hume_Male_Hands_Alumine_Moufles","Hume_Male_Legs_Alumine_Brayettes","Hume_Male_Feet_Alumine_Solerets","","","","True"
17146629_Milloure,17146629,"Milloure","190","336.765","24.409","-124.592","WOTG","Pashhow_Marshlands_S","Elvaan_Female","Elvaan_Female_F4B","Elvaan_Female_Head_Headgear","Elvaan_Female_Body_Bone_Harness","Elvaan_Female_Hands_Linen_Mitts","Elvaan_Female_Legs_Brais","Elvaan_Female_Feet_Battle_Boots","","","","True"
17150701_Infomation,17150701,"Infomation","0","207.838","14.986","220.357","WOTG","Rolanberry_Fields_S","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Default","Hume_Male_Body_Default","Hume_Male_Hands_Default","Hume_Male_Legs_Default","Hume_Male_Feet_Default","","","","True"
17150702_Infomation2,17150702,"Infomation2","0","207.837","14.986","219.357","WOTG","Rolanberry_Fields_S","Hume_Male","Hume_Male_F2B","Hume_Male_Head_Default","Hume_Male_Body_Default","Hume_Male_Hands_Default","Hume_Male_Legs_Default","Hume_Male_Feet_Default","","","","True"
17150717_Hedioste_RK,17150717,"Hedioste, R.K.","128","237.142","8.400","219.029","WOTG","Rolanberry_Fields_S","Elvaan_Male","Elvaan_Male_F5A","Elvaan_Male_Head_Default","Elvaan_Male_Body_Royal_Squires_Chainmail","Elvaan_Male_Hands_Kote","Elvaan_Male_Legs_Royal_Squires_Breeches","Elvaan_Male_Feet_Plate_Leggings","","","","True"
17150718_Wayward_Echo_LC,17150718,"Wayward Echo, L.C.","128","237.142","8.400","219.029","WOTG","Rolanberry_Fields_S","Galka","Galka_F1B","Galka_Head_Eisenschaller","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Eisenschuhs","","","","True"
