---,Level,Name,Description,Slot,Mesh,Race
Elvaan_Female_Legs_Ebon_Spats,"1","Ebon Spats","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Ebon_Spats/Ebon_Spats.Ebon_Spats'","Elvaan_Female"
Elvaan_Female_Legs_Furia_Spats,"1","Furia Spats","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Furia_Spats/Furia_Spats.Furia_Spats'","Elvaan_Female"
Elvaan_Female_Legs_Ebur_Spats,"1","Ebur Spats","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Ebur_Spats/Ebur_Spats.Ebur_Spats'","Elvaan_Female"
Elvaan_Female_Legs_Ebon_Slops,"1","Ebon Slops","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Ebon_Slops/Ebon_Slops.Ebon_Slops'","Elvaan_Female"
Elvaan_Female_Legs_Furia_Slops,"1","Furia Slops","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Furia_Slops/Furia_Slops.Furia_Slops'","Elvaan_Female"
Elvaan_Female_Legs_Ebur_Slops,"1","Ebur Slops","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Ebur_Slops/Ebur_Slops.Ebur_Slops'","Elvaan_Female"
Elvaan_Female_Legs_Dinner_Hose,"1","Dinner Hose","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Dinner_Hose/Dinner_Hose.Dinner_Hose'","Elvaan_Female"
Elvaan_Female_Legs_Teutates_Subligar,"1","Teutates Subligar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Teutates_Subligar/Teutates_Subligar.Teutates_Subligar'","Elvaan_Female"
Elvaan_Female_Legs_Torrent_Subligar,"1","Torrent Subligar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Torrent_Subligar/Torrent_Subligar.Torrent_Subligar'","Elvaan_Female"
Elvaan_Female_Legs_Wicca_Subligar,"1","Wicca Subligar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Wicca_Subligar/Wicca_Subligar.Wicca_Subligar'","Elvaan_Female"
Elvaan_Female_Legs_Augurs_Brais,"1","Augur's Brais","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Augurs_Brais/Augurs_Brais.Augurs_Brais'","Elvaan_Female"
Elvaan_Female_Legs_Ocelot_Trousers,"1","Ocelot Trousers","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Ocelot_Trousers/Ocelot_Trousers.Ocelot_Trousers'","Elvaan_Female"
Elvaan_Female_Legs_Perle_Brayettes,"1","Perle Brayettes","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Perle_Brayettes/Perle_Brayettes.Perle_Brayettes'","Elvaan_Female"
Elvaan_Female_Legs_Teal_Slops,"1","Teal Slops","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Teal_Slops/Teal_Slops.Teal_Slops'","Elvaan_Female"
Elvaan_Female_Legs_Aurore_Brais,"1","Aurore Brais","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Aurore_Brais/Aurore_Brais.Aurore_Brais'","Elvaan_Female"
Elvaan_Female_Legs_Goetia_Chausses_BLM_AF3,"1","Goetia Chausses (BLM AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Goetia_Chausses_BLM_AF3/Goetia_Chausses_BLM_AF3.Goetia_Chausses_BLM_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Creed_Cuisses_PLD_AF3,"1","Creed Cuisses (PLD AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Creed_Cuisses_PLD_AF3/Creed_Cuisses_PLD_AF3.Creed_Cuisses_PLD_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Ravagers_Cuisses_WAR_AF3,"1","Ravager's Cuisses (WAR AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Ravagers_Cuisses_WAR_AF3/Ravagers_Cuisses_WAR_AF3.Ravagers_Cuisses_WAR_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Estoqueurs_Fuseau_RDM_AF3,"1","Estoqueur's Fuseau (RDM AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Estoqueurs_Fuseau_RDM_AF3/Estoqueurs_Fuseau_RDM_AF3.Estoqueurs_Fuseau_RDM_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Tantra_Hose_MNK_AF3,"1","Tantra Hose (MNK AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Tantra_Hose_MNK_AF3/Tantra_Hose_MNK_AF3.Tantra_Hose_MNK_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Raiders_Culottes_THF_AF3,"1","Raider's Culottes (THF AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Raiders_Culottes_THF_AF3/Raiders_Culottes_THF_AF3.Raiders_Culottes_THF_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Bale_Flanchard_DRK_AF3,"1","Bale Flanchard (DRK AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Bale_Flanchard_DRK_AF3/Bale_Flanchard_DRK_AF3.Bale_Flanchard_DRK_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Ferine_Quijotes_BST_AF3,"1","Ferine Quijotes (BST AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Ferine_Quijotes_BST_AF3/Ferine_Quijotes_BST_AF3.Ferine_Quijotes_BST_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Aoidos_Rhingrave_BRD_AF3,"1","Aoidos' Rhingrave (BRD AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Aoidos_Rhingrave_BRD_AF3/Aoidos_Rhingrave_BRD_AF3.Aoidos_Rhingrave_BRD_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Unkai_Haidate_SAM_AF3,"1","Unkai Haidate (SAM AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Unkai_Haidate_SAM_AF3/Unkai_Haidate_SAM_AF3.Unkai_Haidate_SAM_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Iga_Hakama_NIN_AF3,"1","Iga Hakama (NIN AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Iga_Hakama_NIN_AF3/Iga_Hakama_NIN_AF3.Iga_Hakama_NIN_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Lancers_Cuissots_DRG_AF3,"1","Lancer's Cuissots (DRG AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Lancers_Cuissots_DRG_AF3/Lancers_Cuissots_DRG_AF3.Lancers_Cuissots_DRG_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Mavi_Tayt_BLU_AF3,"1","Mavi Tayt (BLU AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Mavi_Tayt_BLU_AF3/Mavi_Tayt_BLU_AF3.Mavi_Tayt_BLU_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Navarchs_Culottes_COR_AF3,"1","Navarch's Culottes (COR AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Navarchs_Culottes_COR_AF3/Navarchs_Culottes_COR_AF3.Navarchs_Culottes_COR_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Cirque_Pantaloni_PUP_AF3,"1","Cirque Pantaloni (PUP AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Cirque_Pantaloni_PUP_AF3/Cirque_Pantaloni_PUP_AF3.Cirque_Pantaloni_PUP_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Savants_Pants_SCH_AF3,"1","Savant's Pants (SCH AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Savants_Pants_SCH_AF3/Savants_Pants_SCH_AF3.Savants_Pants_SCH_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Orison_Pantaloons_WHM_AF3,"1","Orison Pantaloons (WHM AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Orison_Pantaloons_WHM_AF3/Orison_Pantaloons_WHM_AF3.Orison_Pantaloons_WHM_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Charis_Tights_DNC_AF3,"1","Charis Tights (DNC AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Charis_Tights_DNC_AF3/Charis_Tights_DNC_AF3.Charis_Tights_DNC_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Sylvan_Brague_RNG_AF3,"1","Sylvan Brague (RNG AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Sylvan_Brague_RNG_AF3/Sylvan_Brague_RNG_AF3.Sylvan_Brague_RNG_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Callers_Spats_SMN_AF3,"1","Caller's Spats (SMN AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Callers_Spats_SMN_AF3/Callers_Spats_SMN_AF3.Callers_Spats_SMN_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Novennial_Boots,"1","Novennial Boots","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Novennial_Boots/Novennial_Boots.Novennial_Boots'","Elvaan_Female"
Elvaan_Female_Legs_Calmecac_Trousers,"1","Calmecac Trousers","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Calmecac_Trousers/Calmecac_Trousers.Calmecac_Trousers'","Elvaan_Female"
Elvaan_Female_Legs_Calmecac_Subligar,"1","Calmecac Subligar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Calmecac_Subligar/Calmecac_Subligar.Calmecac_Subligar'","Elvaan_Female"
Elvaan_Female_Legs_Jingang_Hose,"1","Jingang Hose","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Jingang_Hose/Jingang_Hose.Jingang_Hose'","Elvaan_Female"
Elvaan_Female_Legs_Menhit_Slacks,"1","Menhit Slacks","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Menhit_Slacks/Menhit_Slacks.Menhit_Slacks'","Elvaan_Female"
Elvaan_Female_Legs_Triplus_Subligar,"1","Triplus Subligar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Triplus_Subligar/Triplus_Subligar.Triplus_Subligar'","Elvaan_Female"
Elvaan_Female_Legs_Dream_Pants,"1","Dream Pants","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Dream_Pants/Dream_Pants.Dream_Pants'","Elvaan_Female"
Elvaan_Female_Legs_Ogiers_Breeches,"1","Ogier's Breeches","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Ogiers_Breeches/Ogiers_Breeches.Ogiers_Breeches'","Elvaan_Female"
Elvaan_Female_Legs_Athoss_Tights,"1","Athos's Tights","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Athoss_Tights/Athoss_Tights.Athoss_Tights'","Elvaan_Female"
Elvaan_Female_Legs_Rubeus_Spats,"1","Rubeus Spats","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Rubeus_Spats/Rubeus_Spats.Rubeus_Spats'","Elvaan_Female"
Elvaan_Female_Legs_Praeco_Slacks,"1","Praeco Slacks","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Praeco_Slacks/Praeco_Slacks.Praeco_Slacks'","Elvaan_Female"
Elvaan_Female_Legs_Tussle_Breeches,"1","Tussle Breeches","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Tussle_Breeches/Tussle_Breeches.Tussle_Breeches'","Elvaan_Female"
Elvaan_Female_Legs_Kheper_Kecks,"1","Kheper Kecks","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Kheper_Kecks/Kheper_Kecks.Kheper_Kecks'","Elvaan_Female"
Elvaan_Female_Legs_Paean_Tights,"1","Paean Tights","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Paean_Tights/Paean_Tights.Paean_Tights'","Elvaan_Female"
Elvaan_Female_Legs_Auspex_Slops,"1","Auspex Slops","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Auspex_Slops/Auspex_Slops.Auspex_Slops'","Elvaan_Female"
Elvaan_Female_Legs_Hrafn_Hose,"1","Hrafn Hose","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Hrafn_Hose/Hrafn_Hose.Hrafn_Hose'","Elvaan_Female"
Elvaan_Female_Legs_Tenryu_Hakama,"1","Tenryu Hakama","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Tenryu_Hakama/Tenryu_Hakama.Tenryu_Hakama'","Elvaan_Female"
Elvaan_Female_Legs_Akasha_chaps,"1"," Akasha chaps","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Akasha_chaps/Akasha_chaps.Akasha_chaps'","Elvaan_Female"
Elvaan_Female_Legs_Alcedo_cuisses,"1"," Alcedo cuisses","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Alcedo_cuisses/Alcedo_cuisses.Alcedo_cuisses'","Elvaan_Female"
Elvaan_Female_Legs_Woodsy_Shorts,"1","Woodsy Shorts","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Woodsy_Shorts/Woodsy_Shorts.Woodsy_Shorts'","Elvaan_Female"
Elvaan_Female_Legs_Abatteur_subligar,"1","Abatteur subligar?","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Abatteur_subligar/Abatteur_subligar.Abatteur_subligar'","Elvaan_Female"
Elvaan_Female_Legs_Decennial_Tights,"1","Decennial Tights","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Decennial_Tights/Decennial_Tights.Decennial_Tights'","Elvaan_Female"
Elvaan_Female_Legs_Dux_Cuisses,"1","Dux Cuisses","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Dux_Cuisses/Dux_Cuisses.Dux_Cuisses'","Elvaan_Female"
Elvaan_Female_Legs_Chelona_Trousers,"1","Chelona Trousers","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Chelona_Trousers/Chelona_Trousers.Chelona_Trousers'","Elvaan_Female"
Elvaan_Female_Legs_Geomancy_pants_GEO_AF1,"1"," Geomancy pants (GEO AF1)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Geomancy_pants_GEO_AF1/Geomancy_pants_GEO_AF1.Geomancy_pants_GEO_AF1'","Elvaan_Female"
Elvaan_Female_Legs_Runeist_trousers_RUN_AF1,"1"," Runeist trousers (RUN AF1)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Runeist_trousers_RUN_AF1/Runeist_trousers_RUN_AF1.Runeist_trousers_RUN_AF1'","Elvaan_Female"
Elvaan_Female_Legs_Karieyh_Brayettes,"1"," Karieyh Brayettes","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Karieyh_Brayettes/Karieyh_Brayettes.Karieyh_Brayettes'","Elvaan_Female"
Elvaan_Female_Legs_Thurandaut_Tights,"1"," Thurandaut Tights","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Thurandaut_Tights/Thurandaut_Tights.Thurandaut_Tights'","Elvaan_Female"
Elvaan_Female_Legs_Orvail_pants,"1"," Orvail pants","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Orvail_pants/Orvail_pants.Orvail_pants'","Elvaan_Female"
Elvaan_Female_Legs_Morass_pants,"1"," Morass pants","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Morass_pants/Morass_pants.Morass_pants'","Elvaan_Female"
Elvaan_Female_Legs_Xux_Nahtirah,"1"," Xux / Nahtirah","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Xux_Nahtirah/Xux_Nahtirah.Xux_Nahtirah'","Elvaan_Female"
Elvaan_Female_Legs_Mikinaak_Cuisses,"1"," Mikinaak Cuisses","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Mikinaak_Cuisses/Mikinaak_Cuisses.Mikinaak_Cuisses'","Elvaan_Female"
Elvaan_Female_Legs_Manibozho_Brais,"1"," Manibozho Brais","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Manibozho_Brais/Manibozho_Brais.Manibozho_Brais'","Elvaan_Female"
Elvaan_Female_Legs_Bokwus_Slops,"1"," Bokwus Slops","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Bokwus_Slops/Bokwus_Slops.Bokwus_Slops'","Elvaan_Female"
Elvaan_Female_Legs_Rustic_Trunks,"1"," Rustic Trunks","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Rustic_Trunks/Rustic_Trunks.Rustic_Trunks'","Elvaan_Female"
Elvaan_Female_Legs_Bagua_pants_GEO_AF2,"1"," Bagua pants (GEO AF2)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Bagua_pants_GEO_AF2/Bagua_pants_GEO_AF2.Bagua_pants_GEO_AF2'","Elvaan_Female"
Elvaan_Female_Legs_Futhark_trousers_RUN_AF2,"1"," Futhark trousers (RUN AF2)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Futhark_trousers_RUN_AF2/Futhark_trousers_RUN_AF2.Futhark_trousers_RUN_AF2'","Elvaan_Female"
Elvaan_Female_Legs_Gorney_Brayettes,"1"," Gorney Brayettes","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Gorney_Brayettes/Gorney_Brayettes.Gorney_Brayettes'","Elvaan_Female"
Elvaan_Female_Legs_Shneddick_Tights,"1"," Shneddick Tights","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Shneddick_Tights/Shneddick_Tights.Shneddick_Tights'","Elvaan_Female"
Elvaan_Female_Legs_Weatherspoon_Pants,"1"," Weatherspoon Pants","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Weatherspoon_Pants/Weatherspoon_Pants.Weatherspoon_Pants'","Elvaan_Female"
Elvaan_Female_Legs_Quiahuiz_leggings,"1"," Quiahuiz leggings","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Quiahuiz_leggings/Quiahuiz_leggings.Quiahuiz_leggings'","Elvaan_Female"
Elvaan_Female_Legs_Qaaxo_Tights,"1"," Qaaxo Tights","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Qaaxo_Tights/Qaaxo_Tights.Qaaxo_Tights'","Elvaan_Female"
Elvaan_Female_Legs_Artsieq_Hose,"1"," Artsieq Hose","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Artsieq_Hose/Artsieq_Hose.Artsieq_Hose'","Elvaan_Female"
Elvaan_Female_Legs_Xaddi_Cuisses,"1"," Xaddi Cuisses","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Xaddi_Cuisses/Xaddi_Cuisses.Xaddi_Cuisses'","Elvaan_Female"
Elvaan_Female_Legs_Erilaz_leg_guards_RUN_AF3,"1"," Erilaz leg guards (RUN AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Erilaz_leg_guards_RUN_AF3/Erilaz_leg_guards_RUN_AF3.Erilaz_leg_guards_RUN_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Shokuji_hanmomohiki,"1"," Shokuji hanmomohiki","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Shokuji_hanmomohiki/Shokuji_hanmomohiki.Shokuji_hanmomohiki'","Elvaan_Female"
Elvaan_Female_Legs_Miasmic_Pants,"1"," Miasmic Pants","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Miasmic_Pants/Miasmic_Pants.Miasmic_Pants'","Elvaan_Female"
Elvaan_Female_Legs_Azimuth_Tights_GEO_AF3,"1"," Azimuth Tights (GEO AF3)","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Azimuth_Tights_GEO_AF3/Azimuth_Tights_GEO_AF3.Azimuth_Tights_GEO_AF3'","Elvaan_Female"
Elvaan_Female_Legs_Pupils_Trousers,"1"," Pupil's Trousers","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Pupils_Trousers/Pupils_Trousers.Pupils_Trousers'","Elvaan_Female"
Elvaan_Female_Legs_Despair_cuisses,"1"," Despair cuisses","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Despair_cuisses/Despair_cuisses.Despair_cuisses'","Elvaan_Female"
Elvaan_Female_Legs_Pursuers_pants,"1"," Pursuer's pants","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Pursuers_pants/Pursuers_pants.Pursuers_pants'","Elvaan_Female"
Elvaan_Female_Legs_Psycloth_lappas,"1"," Psycloth lappas","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Psycloth_lappas/Psycloth_lappas.Psycloth_lappas'","Elvaan_Female"
Elvaan_Female_Legs_Eschite_cuisses,"1"," Eschite cuisses","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Eschite_cuisses/Eschite_cuisses.Eschite_cuisses'","Elvaan_Female"
Elvaan_Female_Legs_Rawhide_trousers,"1"," Rawhide trousers","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Rawhide_trousers/Rawhide_trousers.Rawhide_trousers'","Elvaan_Female"
Elvaan_Female_Legs_Naga_hakama,"1"," Naga hakama","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Naga_hakama/Naga_hakama.Naga_hakama'","Elvaan_Female"
Elvaan_Female_Legs_Vanya_slops,"1"," Vanya slops","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Vanya_slops/Vanya_slops.Vanya_slops'","Elvaan_Female"
Elvaan_Female_Legs_Cossie_bottom,"1"," Cossie bottom","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Cossie_bottom/Cossie_bottom.Cossie_bottom'","Elvaan_Female"
Elvaan_Female_Legs_Founders_Hose,"1"," Founder's Hose","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Founders_Hose/Founders_Hose.Founders_Hose'","Elvaan_Female"
Elvaan_Female_Legs_Samnuha_Tights,"1"," Samnuha Tights","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Samnuha_Tights/Samnuha_Tights.Samnuha_Tights'","Elvaan_Female"
Elvaan_Female_Legs_Starlet_skirt,"1"," Starlet skirt","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Starlet_skirt/Starlet_skirt.Starlet_skirt'","Elvaan_Female"
Elvaan_Female_Legs_Gyve_trousers,"1"," Gyve trousers","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Gyve_trousers/Gyve_trousers.Gyve_trousers'","Elvaan_Female"
Elvaan_Female_Legs_Track_pants,"1"," Track pants","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Track_pants/Track_pants.Track_pants'","Elvaan_Female"
Elvaan_Female_Legs_Odyssean_cuisses,"1"," Odyssean cuisses","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Odyssean_cuisses/Odyssean_cuisses.Odyssean_cuisses'","Elvaan_Female"
Elvaan_Female_Legs_Valorus_hose,"1"," Valorus hose","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Valorus_hose/Valorus_hose.Valorus_hose'","Elvaan_Female"
Elvaan_Female_Legs_Merlinic_shalwar,"1"," Merlinic shalwar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Merlinic_shalwar/Merlinic_shalwar.Merlinic_shalwar'","Elvaan_Female"
Elvaan_Female_Legs_Chironic_hose,"1"," Chironic hose","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Chironic_hose/Chironic_hose.Chironic_hose'","Elvaan_Female"
Elvaan_Female_Legs_Dashing_subligar,"1"," Dashing subligar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Dashing_subligar/Dashing_subligar.Dashing_subligar'","Elvaan_Female"
Elvaan_Female_Legs_Herculean_trousers,"1"," Herculean trousers","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Herculean_trousers/Herculean_trousers.Herculean_trousers'","Elvaan_Female"
Elvaan_Female_Legs_Alliance_pants,"1"," Alliance pants","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Alliance_pants/Alliance_pants.Alliance_pants'","Elvaan_Female"
Elvaan_Female_Legs_Pink_Panties,"1","Pink Panties","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Pink_Panties/Pink_Panties.Pink_Panties'","Elvaan_Female"
Elvaan_Female_Legs_Swim_Trunks,"1","Swim Trunks","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Swim_Trunks/Swim_Trunks.Swim_Trunks'","Elvaan_Female"
Elvaan_Female_Legs_Malignance_Tights,"1","Malignance Tights","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Malignance_Tights/Malignance_Tights.Malignance_Tights'","Elvaan_Female"
Elvaan_Female_Legs_Cait_Sith_Subligar,"1","Cait Sith Subligar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Cait_Sith_Subligar/Cait_Sith_Subligar.Cait_Sith_Subligar'","Elvaan_Female"
Elvaan_Female_Legs_Morbol_Subligar,"1","Morbol Subligar","","Legs","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Legs/Morbol_Subligar/Morbol_Subligar.Morbol_Subligar'","Elvaan_Female"
